2019-08-08,39.95,+0.15,+0.38,"8,640","2,408","4,922","-2,514","2,800,883",22.3,26.2,0,+26.2,8,8,0,"2,442","4,930","-2,488"
2019-08-12,40,+0.05,+0.13,"15,567","4,441","11,945","-7,504","2,793,379",22.2,0,0,0,106,0,+106,"4,547","11,945","-7,398"
2019-08-13,39.8,-0.2,-0.5,"17,816","2,688","14,538","-11,850","2,781,529",22.1,15,66.4,-51.4,80,39,+41,"2,783","14,643","-11,860"
2019-08-14,39.75,-0.05,-0.13,"10,333","2,436","5,993","-3,557","2,777,981",22.1,12,0,+12,42,53,-11,"2,490","6,046","-3,556"
2019-08-15,39.35,-0.4,-1.01,"18,768","1,558","13,105","-11,547","2,766,884",22,28,0,+28,0,99,-99,"1,586","13,204","-11,618"
2019-08-16,39.55,+0.2,+0.51,"50,531","6,970","32,163","-25,192","2,742,351",21.8,3,20,-17,116,115,+1,"7,089","32,298","-25,208"
2019-08-19,40,+0.45,+1.14,"14,575","4,372","6,226","-1,854","2,741,360",21.8,0,4,-4,38,44,-6,"4,410","6,274","-1,864"
2019-08-20,39.7,-0.3,-0.75,"14,146","3,657","11,352","-7,695","2,735,669",21.8,11,0,+11,0,21,-21,"3,668","11,373","-7,705"
2019-08-21,39.5,-0.2,-0.5,"9,576","2,314","7,008","-4,694","2,730,980",21.7,12,0,+12,74,259,-185,"2,400","7,267","-4,867"
2019-08-22,39.45,-0.05,-0.13,"9,175","2,098","7,300","-5,202","2,725,778",21.7,702,0,+702,65,1,+64,"2,865","7,301","-4,436"
2019-08-23,39.85,+0.4,+1.01,"8,397","4,177","3,984",+193,"2,726,163",21.7,41,1,+40,78,46,+32,"4,296","4,031",+265
2019-08-26,39.5,-0.35,-0.88,"10,850","2,343","8,251","-5,908","2,720,927",21.6,108,45,+63,0,18,-18,"2,451","8,314","-5,863"
2019-08-27,39.75,+0.25,+0.63,"17,845","13,199","14,946","-1,747","2,719,258",21.6,262,0,+262,2,0,+2,"13,463","14,946","-1,483"
2019-08-28,39.95,+0.2,+0.5,"9,004","3,815","3,991",-176,"2,719,099",21.6,58,0,+58,74,102,-28,"3,947","4,093",-146
2019-08-29,39.5,-0.45,-1.13,"10,434","3,084","6,624","-3,540","2,721,500",21.7,47,0,+47,12,0,+12,"3,143","6,624","-3,481"
2019-08-30,40.15,+0.65,+1.65,"18,238","12,853","6,393","+6,460","2,729,005",21.7,0,0,0,287,82,+205,"13,140","6,475","+6,665"
2019-09-02,39.95,-0.2,-0.5,"6,445","1,390","1,939",-549,"2,728,486",21.7,57,0,+57,8,86,-78,"1,455","2,025",-570
2019-09-03,39.8,-0.15,-0.38,"8,928","2,629","4,498","-1,869","2,732,437",21.7,39,0,+39,94,2,+92,"2,762","4,500","-1,738"
2019-09-04,39.95,+0.15,+0.38,"9,403","5,409","3,885","+1,524","2,735,162",21.8,121,0,+121,855,1,+854,"6,385","3,886","+2,499"
2019-09-05,40.5,+0.55,+1.38,"18,930","12,045","4,624","+7,421","2,742,612",21.8,389,0,+389,304,2,+302,"12,738","4,626","+8,112"
2019-09-06,40.8,+0.3,+0.74,"17,067","7,526","4,446","+3,081","2,745,653",21.8,91,1,+90,163,252,-89,"7,780","4,698","+3,082"
2019-09-09,40.95,+0.15,+0.37,"11,918","4,136","2,970","+1,166","2,747,327",21.9,63,0,+63,317,301,+16,"4,516","3,271","+1,245"
